Fight_ID,R_fighter,B_fighter,Winner,title_bout,B_current_streak,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_landed,B_total_time_fought(seconds),B_Stance,B_Height_cms,B_Reach_cms,R_streak,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_landed,R_total_time_fought(seconds),R_Stance,R_Height_cms,R_Reach_cms,B_age,R_age,R_Record,B_Record,B_Takedown_Diff,R_Takedown_Diff
952,Brock Lesnar,Heath Herring,Red,FALSE,1,40.75,33,900,Orthodox,193.04,198.12,-1,16,2,90,Orthodox,190.5,205.74,30,31,,,,
951,Rob Emerson,Manvel Gamburyan,Red,FALSE,2,7.333333333,2,170.6666667,Orthodox,165.1,170.18,1,42,38.5,619.5,Orthodox,175.26,177.8,27,27,,,,
950,Kenny Florian,Roger Huerta,Red,FALSE,6,43.33333333,23.16666667,615,Orthodox,175.26,177.8,4,22,13.33333333,496.6666667,Southpaw,177.8,187.96,25,32,,,,
949,Demian Maia,Jason MacDonald,Red,FALSE,1,16.33333333,21.33333333,509.6666667,Orthodox,190.5,203.2,2,9,8.5,303.5,Southpaw,185.42,182.88,33,30,,,,
948,Tamdan McCrory,Luke Cummo,Red,FALSE,-1,22.66666667,16.83333333,695,Orthodox,182.88,187.96,-1,19.5,23,461.5,Switch,193.04,198.12,28,21,,,,
947,Cheick Kongo,Dan Evensen,Red,FALSE,0,,,,Orthodox,190.5,,-1,38.5,17.83333333,670.6666667,Orthodox,193.04,208.28,34,33,,,,
946,Jon Jones,Andre Gusmao,Red,FALSE,0,,,,Orthodox,182.88,,0,,,,Orthodox,193.04,213.36,31,21,,,,
945,Chris Wilson,Steve Bruno,Red,FALSE,0,,,,Orthodox,177.8,,-1,22,40,900,Orthodox,185.42,190.5,26,31,,,,
944,Ben Saunders,Ryan Thomas,Red,FALSE,0,,,,Orthodox,182.88,,1,18,12,900,Orthodox,187.96,195.58,23,25,,,,
943,Anderson Silva,James Irvin,Red,FALSE,2,6,9.571428571,190.7142857,Orthodox,187.96,190.5,6,25.5,10.66666667,318,Southpaw,187.96,195.58,29,33,,,,
942,Brandon Vera,Reese Andy,Red,FALSE,0,,,,Orthodox,182.88,,-2,21.83333333,18,332.5,Orthodox,190.5,193.04,35,30,,,,
941,Frankie Edgar,Hermes Franca,Red,FALSE,-1,21.125,27.375,833.375,Orthodox,167.64,180.34,-1,38.5,17.25,748.75,Orthodox,167.64,172.72,33,26,,,,
940,Cain Velasquez,Jake O'Brien,Red,FALSE,-1,13.75,10,677.25,Orthodox,190.5,193.04,1,36,1,130,Orthodox,185.42,195.58,23,25,,,,
939,Kevin Burns,Anthony Johnson,Red,FALSE,1,13.33333333,4.666666667,183,Orthodox,187.96,198.12,1,8,12,530,Orthodox,177.8,187.96,24,28,,,,
938,CB Dollaway,Jesse Taylor,Red,FALSE,0,,,,Orthodox,182.88,185.42,-1,6,2,182,Orthodox,187.96,193.04,25,24,,,,
937,Tim Credeur,Cale Yarbrough,Red,FALSE,0,,,,Orthodox,185.42,,0,,,,Orthodox,190.5,190.5,21,31,,,,
936,Rory Markham,Brodie Farber,Red,FALSE,0,,,,Orthodox,185.42,,0,,,,Orthodox,182.88,180.34,28,26,,,,
935,Nate Loughran,Johnny Rees,Red,FALSE,0,,,,Orthodox,182.88,,0,,,,Orthodox,187.96,,25,27,,,,
934,Brad Blackburn,James Giboo,Red,FALSE,0,,,,Orthodox,180.34,,0,,,,Orthodox,177.8,185.42,30,31,,,,
933,Shannon Gugerty,Dale Hartt,Red,FALSE,0,,,,Orthodox,177.8,175.26,0,,,,Orthodox,177.8,180.34,29,26,,,,
932,Forrest Griffin,Rampage Jackson,Red,TRUE,3,41.66666667,26.33333333,714,Orthodox,185.42,185.42,2,57.25,32.625,639.25,Orthodox,190.5,195.58,30,29,,,,
931,Patrick Cote,Ricardo Almeida,Red,FALSE,1,7.25,7.5,399,Orthodox,182.88,187.96,3,22.57142857,19.14285714,568.8571429,Orthodox,180.34,180.34,31,28,,,,
930,Joe Stevenson,Gleison Tibau,Red,FALSE,-1,15.2,22.8,651.8,Southpaw,177.8,180.34,-1,20.14285714,22,570.8571429,Orthodox,170.18,177.8,24,26,,,,
929,Josh Koscheck,Chris Lytle,Red,FALSE,1,18.27272727,17.18181818,561.8181818,Orthodox,180.34,172.72,1,16.4,11,568.5,Orthodox,177.8,185.42,33,30,,,,
928,Tyson Griffin,Marcus Aurelio,Red,FALSE,2,22,16.66666667,395,Orthodox,177.8,187.96,3,35.4,24.2,742,Orthodox,167.64,172.72,34,24,,,,
927,Gabriel Gonzaga,Justin McCully,Red,FALSE,1,21,26,900,Orthodox,185.42,185.42,-2,15.33333333,22.83333333,494.5,Orthodox,187.96,193.04,32,29,,,,
926,Cole Miller,Jorge Gurgel,Red,FALSE,1,46.4,47.2,900,Orthodox,170.18,175.26,-1,12.66666667,16.66666667,518,Orthodox,185.42,187.96,31,24,,,,
925,Melvin Guillard,Dennis Siver,Red,FALSE,-1,15.33333333,12,468.3333333,Orthodox,167.64,177.8,-2,11,4.333333333,250,Orthodox,175.26,172.72,29,25,,,,
924,Justin Buchholz,Corey Hill,Red,FALSE,1,29,0,337,Orthodox,193.04,203.2,-1,3,6,176,Orthodox,182.88,185.42,29,24,,,,
923,Kendall Grove,Evan Tanner,Red,FALSE,-1,22.5625,15.125,403.6875,Orthodox,182.88,187.96,-2,18.2,18.8,417.2,Orthodox,198.12,200.66,37,25,,,,
922,Amir Sadollah,CB Dollaway,Red,TRUE,0,,,,Orthodox,187.96,193.04,0,,,,Orthodox,177.8,187.96,24,27,,,,
921,Diego Sanchez,Luigi Fioravanti,Red,FALSE,1,24.16666667,21.66666667,620.6666667,Orthodox,172.72,177.8,1,24.22222222,14.44444444,608.1111111,Southpaw,177.8,182.88,27,26,,,,
920,Spencer Fisher,Jeremy Stephens,Red,FALSE,2,29,8.666666667,649.3333333,Orthodox,172.72,180.34,-1,31.125,31.375,600.875,Southpaw,170.18,177.8,22,32,,,,
919,Matthew Riddle,Dante Rivera,Red,FALSE,0,,,,Southpaw,185.42,,0,,,,Southpaw,185.42,187.96,33,22,,,,
918,Dustin Hazelett,Joshua Burkman,Red,FALSE,-1,24,28.25,648.125,Orthodox,177.8,182.88,-1,17.6,10,353.4,Orthodox,185.42,193.04,28,22,,,,
917,Drew McFedries,Marvin Eastman,Red,FALSE,1,16.5,26.25,457.25,Orthodox,175.26,185.42,-1,15,15.5,157.5,Southpaw,182.88,182.88,37,29,,,,
916,Matt Brown,Matt Arroyo,Red,FALSE,1,4,1,282,Orthodox,177.8,182.88,0,,,,Orthodox,182.88,190.5,25,27,,,,
915,Dean Lister,Jeremy Horn,Red,FALSE,-1,13.27272727,16,500.7272727,Orthodox,185.42,187.96,1,18.5,25,710,Orthodox,185.42,190.5,32,32,,,,
914,Rob Kimmons,Rob Yundt,Red,FALSE,-1,2,4,68,Orthodox,185.42,,0,,,,Orthodox,177.8,185.42,28,27,,,,
913,Thiago Alves,Matt Hughes,Red,FALSE,-1,21,9.736842105,565,Switch,175.26,185.42,5,25.77777778,18.33333333,468.5555556,Orthodox,175.26,177.8,34,24,,,,
912,Michael Bisping,Jason Day,Red,FALSE,1,29,3,238,Orthodox,182.88,182.88,1,37,16.5,553,Orthodox,185.42,190.5,27,29,,,,
