fight_id,r_fighter,r_current_streak,r_avg_sig_str_landed,r_avg_opp_sig_str_landed,r_total_time_fought_seconds,r_stance,r_height_cms,r_reach_cms,r_age,r_record,r_takedown_diff,b_fighter,b_current_streak,b_avg_sig_str_landed,b_avg_opp_sig_str_landed,b_total_time_fought_seconds,b_stance,b_height_cms,b_reach_cms,b_age,b_record,b_takedown_diff,winner,title_bout
2463,Adriano Martins,0,,,,Southpaw,177.8,182.88,30,,,Daron Cruickshank,1,41,42.75,794.25,Switch,172.72,182.88,28,,,Red,f
2462,Jose Maria,-1,19,22,363,Orthodox,165.1,,31,,,Dustin Ortiz,0,,,,Orthodox,165.1,165.1,24,,,Blue,f
2461,Tim Kennedy,1,54,12,900,Orthodox,180.34,187.96,34,,,Rafael Natal,3,40.625,22.375,840.625,Orthodox,182.88,193.04,30,,,Red,f
2460,Liz Carmouche,1,27,8.5,413,Orthodox,167.64,167.64,29,,,Alexis Davis,1,44,34,900,Orthodox,167.64,172.72,29,,,Blue,f
2459,Ronny Markes,3,35.66666667,27.66666667,900,Orthodox,185.42,190.5,25,,,Yoel Romero,1,12,3,92,Southpaw,182.88,185.42,36,,,Blue,f
2458,Jorge Masvidal,2,37,33.5,749.5,Orthodox,180.34,187.96,28,,,Rustam Khabilov,2,8,2,143.5,Orthodox,172.72,185.42,27,,,Blue,f
2457,Colton Smith,-1,24,31,770.5,Orthodox,182.88,180.34,26,,,Michael Chiesa,-1,12.66666667,16.66666667,405,Southpaw,185.42,190.5,25,,,Blue,f
2456,Bobby Green,1,54,6,865,Orthodox,177.8,180.34,27,,,James Krause,1,96,73,887,Orthodox,187.96,185.42,27,,,Red,f
2455,George Roop,2,37.55555556,23.88888889,638.4444444,Orthodox,185.42,182.88,31,,,Francisco Rivera,1,48.25,30.75,609,Orthodox,172.72,172.72,32,,,Blue,f
2454,Dennis Bermudez,4,55,41.8,654.8,Orthodox,167.64,167.64,26,,,Steven Siler,2,39.33333333,34.66666667,636.1666667,Orthodox,180.34,177.8,26,,,Red,f
2453,Amanda Nunes,1,10,3,128,Orthodox,172.72,175.26,25,,,Germaine de Randamie,1,50,28,900,Orthodox,175.26,180.34,29,,,Red,f
2452,Chris Camozzi,-1,45,36.44444444,687.8888889,Orthodox,187.96,193.04,26,,,Lorenz Larkin,-1,32,12,900,Orthodox,180.34,182.88,27,,,Blue,f
2451,Yves Edwards,-2,28.33333333,21.72222222,623.7777778,Southpaw,175.26,185.42,37,,,Yancy Medeiros,-1,4,3,152,Orthodox,177.8,190.5,26,,,Draw,f
2450,Neil Magny,-1,36,15,546.5,Orthodox,190.5,203.2,26,,,Seth Baczynski,-2,23.85714286,20.14285714,566.1428571,Orthodox,190.5,187.96,32,,,Blue,f
2449,Derek Brunson,1,41,40,900,Southpaw,185.42,195.58,29,,,Brian Houston,0,,,,Orthodox,187.96,198.12,32,,,Red,f
2448,Lyoto Machida,-1,32.86666667,16.8,715.6,Southpaw,185.42,187.96,35,,,Mark Munoz,1,32.36363636,21.90909091,582.1818182,Orthodox,182.88,182.88,35,,,Red,f
2447,Ross Pearson,2,50,36.8,720.7,Orthodox,172.72,175.26,29,,,Melvin Guillard,1,20.85,10.8,388.05,Orthodox,175.26,172.72,30,,,Draw,f
2446,Jimi Manuwa,2,35.5,18.5,450,Orthodox,185.42,200.66,33,,,Ryan Jimmo,1,33.66666667,20.33333333,602.3333333,Orthodox,185.42,185.42,31,,,Red,f
2445,Norman Parke,2,55,49.5,900,,180.34,177.8,26,,,Jon Tuck,1,36,40,900,Orthodox,180.34,185.42,29,,,Red,f
2444,Alessio Sakara,-3,19.92857143,14.28571429,310.5714286,Orthodox,182.88,182.88,32,,,Nico Musoke,0,,,,Orthodox,182.88,190.5,27,,,Blue,f
2443,Phil Harris,1,21.5,21,709,Orthodox,162.56,162.56,30,,,John Lineker,3,57.75,38.25,556,Orthodox,160.02,170.18,23,,,Blue,f
2442,Al Iaquinta,1,44,27,533.5,Orthodox,177.8,177.8,26,,,Piotr Hallmann,1,42,22,530,Orthodox,175.26,180.34,26,,,Red,f
2441,Luke Barnatt,1,113,95,900,Orthodox,198.12,195.58,25,,,Andrew Craig,1,35.75,36,823,Orthodox,185.42,193.04,27,,,Red,f
2440,Rosi Sexton,-1,34,44,900,Orthodox,160.02,160.02,36,,,Jessica Andrade,-1,10,50,537,Orthodox,154.94,157.48,22,,,Blue,f
2439,Andy Ogle,1,35.5,26,900,Orthodox,172.72,175.26,24,,,Cole Miller,-1,30.92857143,36.14285714,549.3571429,Orthodox,185.42,187.96,29,,,Blue,f
2438,Jimy Hettes,-1,56.66666667,46.66666667,764,Southpaw,175.26,180.34,26,,,Rob Whiteford,0,,,,Southpaw,175.26,175.26,30,,,Red,f
2437,Bradley Scott,-1,55,83,900,,185.42,193.04,24,,,Michael Kuiper,-1,33.33333333,34.66666667,567,Orthodox,182.88,185.42,24,,,Red,f
2436,Cain Velasquez,3,41.54545455,10.18181818,383.3636364,Orthodox,185.42,195.58,31,,,Junior Dos Santos,1,49,24,538.2727273,Orthodox,193.04,195.58,29,,,Red,t
2435,Daniel Cormier,1,59,24,900,Orthodox,180.34,182.88,34,,,Roy Nelson,-1,18.6,43.7,490.6,Orthodox,182.88,182.88,37,,,Red,f
2434,Gilbert Melendez,-1,43,68,1500,Orthodox,175.26,185.42,31,,,Diego Sanchez,1,36.27777778,35.38888889,776.5,Southpaw,177.8,182.88,31,,,Red,f
2433,Gabriel Gonzaga,1,12.875,15.0625,321.5625,Orthodox,187.96,193.04,34,,,Shawn Jordan,2,32.75,23.5,505,Southpaw,182.88,190.5,28,,,Red,f
2432,John Dodson,-1,44.25,54.25,772.25,Orthodox,160.02,167.64,29,,,Darrell Montague,0,,,,Southpaw,167.64,170.18,25,,,Red,f
2431,Tim Boetsch,-2,31.33333333,28.58333333,671.6666667,Orthodox,182.88,187.96,32,,,CB Dollaway,2,17.27272727,14.36363636,451,Orthodox,187.96,193.04,30,,,Red,f
2430,Nate Marquardt,-1,26.53333333,13.6,576.1333333,Orthodox,182.88,187.96,34,,,Hector Lombard,-1,31.66666667,32.33333333,672.6666667,Southpaw,175.26,180.34,35,,,Blue,f
2429,Sarah Kaufman,0,,,,Orthodox,165.1,170.18,28,,,Jessica Eye,0,,,,Orthodox,167.64,167.64,27,,,Draw,f
2428,George Sotiropoulos,-3,23.1,22,539.8,Orthodox,177.8,180.34,36,,,KJ Noons,-1,42,78,900,Orthodox,177.8,182.88,30,,,Blue,f
2427,TJ Waldburger,1,13,11.83333333,424.3333333,Orthodox,180.34,190.5,25,,,Adlan Amagov,1,38,5,900,Orthodox,187.96,193.04,26,,,Blue,f
2426,Tony Ferguson,-1,39.5,33.75,583.5,Orthodox,180.34,193.04,29,,,Mike Rio,-1,17.5,18,519.5,Orthodox,177.8,180.34,32,,,Red,f
2425,Jeremy Larsen,-2,32.5,24.5,366,Orthodox,177.8,177.8,29,,,Andre Fili,0,,,,Orthodox,180.34,187.96,23,,,Blue,f
2424,Dustin Pague,-3,17.4,28.6,594,Orthodox,175.26,187.96,26,,,Kyoji Horiguchi,0,,,,Orthodox,165.1,167.64,23,,,Blue,f
2423,Demian Maia,3,18.3125,17.6875,604.9375,Southpaw,185.42,182.88,35,,,Jake Shields,1,51.66666667,40.5,858.8333333,Orthodox,182.88,182.88,34,,,Blue,f
2422,Erick Silva,1,8.2,17.8,262.6,Orthodox,182.88,187.96,29,,,Dong Hyun Kim,2,26.63636364,17.27272727,731.8181818,Southpaw,187.96,193.04,31,,,Blue,f
2421,Thiago Silva,1,28.72727273,20.81818182,458.7272727,Orthodox,187.96,187.96,30,,,Matt Hamill,1,35.78571429,35.21428571,599.3571429,Orthodox,185.42,193.04,37,,,Red,f
2420,Fabio Maldonado,1,75,58.8,789.6,Orthodox,185.42,190.5,33,,,Joey Beltran,-4,58.44444444,63.66666667,749,Orthodox,185.42,190.5,31,,,Red,f
2419,Rousimar Palhares,-2,11.90909091,14.81818182,413.9090909,Orthodox,172.72,180.34,33,,,Mike Pierce,4,33.16666667,28.75,760.3333333,Orthodox,172.72,177.8,33,,,Red,f
2418,Raphael Assuncao,4,35,16.2,537.6,Orthodox,165.1,167.64,31,,,TJ Dillashaw,4,28.2,9.6,351,Orthodox,167.64,170.18,27,,,Red,f
2417,Ildemar Alcantara,2,28.5,39,679.5,Orthodox,187.96,198.12,30,,,Igor Araujo,0,,,,Orthodox,185.42,195.58,32,,,Blue,f
2416,Yan Cabral,0,,,,Orthodox,180.34,185.42,30,,,David Mitchell,-1,28.25,30.5,793.75,Orthodox,182.88,193.04,33,,,Red,f
2415,Iliarde Santos,-2,23,55.5,525.5,Orthodox,165.1,167.64,33,,,Chris Cariaso,-2,47.85714286,29.57142857,867.2857143,Southpaw,160.02,160.02,32,,,Blue,f
2414,Alan Patrick,0,,,,Southpaw,180.34,187.96,30,,,Garett Whiteley,0,,,,Orthodox,182.88,182.88,32,,,Red,f
2413,Jon Jones,9,42.46153846,15.53846154,647.0769231,Orthodox,193.04,213.36,26,,,Alexander Gustafsson,6,29.125,16.75,438.875,Orthodox,195.58,200.66,26,,,Red,t
2412,Renan Barao,5,61.6,39.6,937.2,Orthodox,167.64,177.8,26,,,Eddie Wineland,2,46.5,57.5,812.5,Orthodox,170.18,175.26,29,,,Red,t
2411,Brendan Schaub,1,22.25,16,402.75,Orthodox,193.04,198.12,30,,,Matt Mitrione,1,28.5,19.25,452.25,Switch,190.5,200.66,35,,,Red,f
2410,Costas Philippou,5,34.83333333,32,753.6666667,Orthodox,180.34,185.42,33,,,Francis Carmont,5,25.8,17.6,700.2,Orthodox,190.5,198.12,31,,,Blue,f
2409,Pat Healy,-2,33,19,499.5,Orthodox,182.88,187.96,30,,,Khabib Nurmagomedov,4,26.25,13.5,660.75,Orthodox,177.8,177.8,25,,,Blue,f
2408,Mike Ricci,1,28,26,900,Southpaw,182.88,195.58,27,,,Myles Jury,3,24.33333333,6,501.6666667,Orthodox,177.8,185.42,24,,,Blue,f
2407,Ivan Menjivar,-1,21.57142857,21.14285714,493.2857143,Orthodox,167.64,162.56,31,,,Wilson Reis,0,,,,Southpaw,162.56,165.1,28,,,Blue,f
2406,Chris Clements,-1,53,28,811,Orthodox,177.8,177.8,37,,,Stephen Thompson,1,51.33333333,33.33333333,684.3333333,Orthodox,182.88,190.5,30,,,Blue,f
2405,Mitch Gagnon,1,16,6,384,Southpaw,165.1,165.1,28,,,Dustin Kimura,1,16,23,710,Orthodox,170.18,180.34,24,,,Red,f
2404,John Makdessi,2,55.5,41.83333333,744.1666667,Orthodox,172.72,172.72,28,,,Renee Forte,1,36.5,14.5,845,Orthodox,170.18,180.34,26,,,Red,f
2403,Michel Prazeres,-1,30,46,900,Orthodox,167.64,170.18,32,,,Jesse Ronson,0,,,,Southpaw,177.8,182.88,27,,,Red,f
2402,Roland Delorme,1,25,38,520,Orthodox,175.26,180.34,29,,,Alex Caceres,-1,39.28571429,17.28571429,668.1428571,Southpaw,177.8,185.42,25,,,Blue,f
2401,Nandor Guelmino,0,,,,,190.5,193.04,37,,,Daniel Omielanczuk,0,,,,Southpaw,182.88,187.96,31,,,Blue,f
2400,Glover Teixeira,4,48,19,442.75,Orthodox,187.96,193.04,33,,,Ryan Bader,1,22,13.18181818,514.8181818,Orthodox,187.96,187.96,30,,,Red,f
2399,Yushin Okami,3,28.64705882,26.82352941,767.8235294,Southpaw,187.96,190.5,32,,,Jacare Souza,1,8,4,217,Orthodox,185.42,182.88,33,,,Blue,f
2398,Joseph Benavidez,2,48.33333333,34.16666667,850.1666667,Southpaw,162.56,165.1,29,,,Jussier Formiga,1,9.5,29.5,737.5,Orthodox,165.1,170.18,28,,,Red,f
2397,Francisco Trinaldo,2,20.75,11.75,439.75,Southpaw,175.26,177.8,35,,,Piotr Hallmann,0,,,,Orthodox,175.26,180.34,26,,,Blue,f
2396,Rafael Natal,2,40.85714286,24.28571429,832.1428571,Orthodox,182.88,193.04,30,,,Tor Troeng,1,6,2,191,Orthodox,187.96,195.58,30,,,Red,f
2395,Marcos Vinicius,-1,16,25.5,512,Orthodox,175.26,177.8,33,,,Ali Bagautinov,0,,,,Orthodox,162.56,165.1,28,,,Blue,f
2394,Felipe Arantes,1,36.75,23.25,728,Orthodox,172.72,185.42,25,,,Kevin Souza,0,,,,Orthodox,182.88,187.96,28,,,Blue,f
2393,Lucas Martins,1,25.5,39,385.5,Southpaw,182.88,182.88,24,,,Junior Hernandez,0,,,,Orthodox,175.26,175.26,27,,,Red,f
2392,Joao Zeferino,-1,14,29,900,Orthodox,180.34,185.42,27,,,Elias Silverio,0,,,,Orthodox,180.34,185.42,26,,,Blue,f
2391,Keith Wisniewski,-3,27.66666667,69.66666667,800,Orthodox,182.88,190.5,31,,,Ivan Jorge,0,,,,Orthodox,175.26,185.42,32,,,Blue,f
2390,Yuri Villefort,-1,48,121,900,Orthodox,182.88,185.42,22,,,Sean Spencer,-1,12,64,733,,177.8,190.5,26,,,Blue,f
2389,Benson Henderson,7,72,34.71428571,1242.857143,Southpaw,175.26,177.8,29,,,Anthony Pettis,3,15.5,10,509,Orthodox,177.8,182.88,26,,,Blue,t
2388,Frank Mir,-2,13.14285714,21.57142857,336.6666667,Southpaw,190.5,200.66,34,,,Josh Barnett,3,25.4,13.2,507.2,Orthodox,190.5,198.12,35,,,Blue,f
2387,Chad Mendes,3,21.5,8.166666667,385.5,Orthodox,167.64,167.64,28,,,Clay Guida,1,28.05882353,30.70588235,783.8235294,Orthodox,170.18,177.8,31,,,Red,f
2386,Ben Rothwell,-1,17.2,33.6,517.8,Orthodox,193.04,198.12,31,,,Brandon Vera,-1,30.8,28.26666667,608.6666667,Orthodox,190.5,193.04,35,,,Red,f
2385,Erik Koch,-1,19.33333333,21.33333333,501.3333333,Southpaw,177.8,180.34,24,,,Dustin Poirier,-1,47.28571429,36.57142857,645.2857143,Southpaw,175.26,182.88,24,,,Blue,f
2384,Jamie Varner,1,31.8,26.8,554.4,Orthodox,172.72,182.88,28,,,Gleison Tibau,1,21.89473684,25.05263158,701.3684211,Southpaw,177.8,180.34,29,,,Blue,f
2383,Louis Gaudinot,1,35.5,89,656,Orthodox,160.02,160.02,29,,,Tim Elliott,1,57.5,58,900,Southpaw,170.18,167.64,26,,,Blue,f
2382,Pascal Krauss,1,82,54.66666667,900,Orthodox,185.42,182.88,26,,,Hyun Gyu Lim,1,62,47,540,Orthodox,190.5,195.58,28,,,Blue,f
2381,Chico Camus,-1,27.5,19,805,Orthodox,167.64,167.64,28,,,Kyung Ho Kang,-1,16,30,900,Orthodox,175.26,185.42,25,,,Red,f
2380,Soa Palelei,-1,21,52,804,Orthodox,193.04,205.74,36,,,Nikita Krylov,0,,,,Orthodox,190.5,195.58,21,,,Red,f
2379,Ryan Couture,-1,29,28,525,Orthodox,177.8,190.5,31,,,Al Iaquinta,-1,8,9,167,Orthodox,177.8,177.8,26,,,Blue,f
2378,Jared Hamman,-2,46.16666667,35.83333333,497.6666667,Orthodox,190.5,190.5,31,,,Magnus Cedenblad,-1,11,28,402,Orthodox,195.58,200.66,31,,,Blue,f
2377,Carlos Condit,-2,49.625,37.375,879.75,Orthodox,187.96,190.5,29,,,Martin Kampmann,-1,28.6875,25.25,515.75,Orthodox,182.88,182.88,31,,,Red,f
2376,Donald Cerrone,1,47.88888889,49.33333333,520.2222222,Orthodox,185.42,185.42,30,,,Rafael Dos Anjos,4,31.16666667,28.66666667,698.25,Southpaw,172.72,177.8,28,,,Blue,f
2375,Kelvin Gastelum,1,31,44,900,Southpaw,175.26,180.34,21,,,Brian Melancon,1,24,13,299,Orthodox,172.72,182.88,31,,,Red,f
2374,Court McGee,1,79.33333333,49.33333333,800.3333333,Orthodox,180.34,190.5,28,,,Robert Whittaker,2,68,44,770.5,Orthodox,182.88,185.42,22,,,Red,f
2373,Takeya Mizugaki,2,47.5,35.5,845,Orthodox,170.18,172.72,29,,,Erik Perez,3,22.33333333,5.333333333,168.3333333,Orthodox,172.72,172.72,23,,,Red,f
2372,Brad Tavares,3,48.5,40.33333333,793.3333333,Orthodox,185.42,187.96,25,,,Bubba McDaniel,1,35,14,769,Southpaw,190.5,190.5,30,,,Red,f
2371,Dylan Andrews,1,20,7,202,Switch,185.42,185.42,33,,,Papy Abedi,1,26,29.66666667,461.6666667,Southpaw,180.34,187.96,35,,,Red,f
2370,Justin Edwards,1,29.25,31.5,686.25,Orthodox,177.8,177.8,30,,,Brandon Thatch,0,,,,Switch,187.96,187.96,28,,,Blue,f
2369,Darren Elkins,-1,25.125,15.625,492.375,Orthodox,177.8,180.34,29,,,Hatsu Hioki,-2,37.25,30.75,900,Orthodox,180.34,177.8,30,,,Red,f
2368,James Head,-1,25.25,28.25,525.25,Orthodox,185.42,185.42,29,,,Jason High,-2,6,16.5,485.5,Southpaw,172.72,180.34,31,,,Blue,f
2367,Zak Cummings,0,,,,Southpaw,182.88,190.5,29,,,Benny Alloway,-1,12.5,20.5,598.5,Orthodox,180.34,190.5,32,,,Red,f
2366,Roger Bowling,-1,27,26,472,Orthodox,175.26,172.72,30,,,Abel Trujillo,-1,34,16,718,Orthodox,172.72,177.8,29,,,Draw,f
2365,Mauricio Rua,-1,44,44.3,816.3,Orthodox,185.42,193.04,31,,,Chael Sonnen,-2,33.5,14,668.5833333,Southpaw,185.42,187.96,36,,,Blue,f
2364,Alistair Overeem,-1,35,13.5,385.5,Orthodox,193.04,203.2,33,,,Travis Browne,1,17.71428571,16,392.8571429,Orthodox,198.12,200.66,31,,,Blue,f
2363,Urijah Faber,2,50.83333333,45.83333333,942.8333333,Orthodox,167.64,170.18,34,,,Iuri Alcantara,1,28,15.6,596.4,Southpaw,175.26,180.34,33,,,Red,f
2362,Matt Brown,5,31.06666667,20.53333333,524.7333333,Orthodox,182.88,190.5,32,,,Mike Pyle,4,20.27272727,23.27272727,504.9090909,Orthodox,182.88,187.96,37,,,Red,f
2361,Uriah Hall,-1,44,31,900,Orthodox,182.88,200.66,29,,,John Howard,-3,19.14285714,31.42857143,765.2857143,Orthodox,170.18,180.34,30,,,Blue,f
2360,Joe Lauzon,-1,15.07142857,27.07142857,387.8571429,Orthodox,177.8,180.34,29,,,Michael Johnson,-2,29.875,32.375,640.125,Southpaw,177.8,185.42,27,,,Blue,f
2359,Brad Pickett,1,39,49.4,562.8,Orthodox,167.64,172.72,34,,,Michael McDonald,-1,27.4,27.8,638.2,Orthodox,175.26,177.8,22,,,Blue,f
2358,Conor McGregor,1,21,12,67,Southpaw,175.26,187.96,25,,,Max Holloway,-1,70.6,46.4,698.4,Orthodox,180.34,175.26,21,,,Red,f
2357,Mike Brown,2,38.8,35.4,762.2,Orthodox,167.64,177.8,37,,,Steven Siler,1,46,41,753.4,Orthodox,180.34,177.8,26,,,Blue,f
2356,Diego Brandao,2,21,26,574.5,Orthodox,170.18,172.72,26,,,Daniel Pineda,1,13.8,12.2,257.6,Orthodox,170.18,175.26,28,,,Red,f
2355,Manvel Gamburyan,1,18.875,23.25,515.5,Orthodox,165.1,170.18,32,,,Cole Miller,1,30.84615385,37.15384615,522.3846154,Orthodox,185.42,187.96,29,,,Red,f
2354,Cody Donovan,1,19,7,275,Orthodox,190.5,187.96,32,,,Ovince Saint Preux,1,47,28,633,Southpaw,190.5,203.2,30,,,Blue,f
2353,Ramsey Nijem,-1,26.2,11.6,509,Orthodox,180.34,190.5,25,,,James Vick,0,,,,Orthodox,190.5,193.04,26,,,Blue,f
2352,Jose Aldo,4,58,46,1199.75,Orthodox,170.18,177.8,26,,,Chan Sung Jung,3,36.66666667,23.66666667,524.3333333,Orthodox,170.18,182.88,26,,,Red,t
2351,Lyoto Machida,2,33.28571429,16.5,702.4285714,Southpaw,185.42,187.96,35,,,Phil Davis,2,39.88888889,13,725.2222222,Orthodox,187.96,200.66,28,,,Blue,f
2350,Cezar Ferreira,1,42,38,900,Southpaw,185.42,198.12,28,,,Thiago Santos,0,,,,Orthodox,187.96,193.04,29,,,Red,f
2349,Thales Leites,-2,20.375,34,704.375,Orthodox,185.42,198.12,31,,,Tom Watson,1,60.5,61,741,Orthodox,185.42,185.42,31,,,Red,f
2348,John Lineker,2,69.66666667,44.66666667,620.3333333,Orthodox,160.02,170.18,23,,,Jose Maria,0,,,,Orthodox,165.1,,31,,,Red,f
2347,Vinny Magalhaes,-1,20.5,36.5,578,Orthodox,190.5,200.66,29,,,Anthony Perosh,-1,16.28571429,20,374.5714286,Orthodox,190.5,190.5,40,,,Blue,f
2346,Amanda Nunes,0,,,,Orthodox,172.72,175.26,25,,,Sheila Gaff,-1,7,8,246,Orthodox,165.1,157.48,23,,,Red,f
2345,Sergio Moraes,1,27,34,845,Orthodox,182.88,182.88,31,,,Neil Magny,1,65,17,900,Orthodox,190.5,203.2,26,,,Red,f
2344,Ian McCall,-3,52.66666667,74,900,Orthodox,165.1,162.56,29,,,Iliarde Santos,-1,3,19,151,Orthodox,165.1,167.64,32,,,Red,f
2343,Rani Yahya,2,17.75,15,723.75,Orthodox,167.64,170.18,28,,,Josh Clopton,-1,43,72,900,Orthodox,167.64,172.72,32,,,Red,f
2342,Ednaldo Oliveira,-1,0,2,202,Orthodox,195.58,200.66,29,,,Francimar Barroso,0,,,,Orthodox,185.42,190.5,33,,,Blue,f
2341,Viscardi Andrade,0,,,,Orthodox,180.34,190.5,29,,,Bristol Marunde,-1,21,66,833,Orthodox,185.42,180.34,31,,,Red,f
2340,Demetrious Johnson,3,69,43.57142857,1157.142857,Orthodox,160.02,167.64,26,,,John Moraga,2,30,27.5,448.5,Orthodox,167.64,167.64,29,,,Red,t
2339,Rory MacDonald,4,44.33333333,22.83333333,605.6666667,Orthodox,182.88,193.04,24,,,Jake Ellenberger,2,24.3,16.1,545.8,Orthodox,175.26,180.34,28,,,Red,f
2338,Robbie Lawler,1,21.25,19.875,429.25,Southpaw,180.34,187.96,31,,,Bobby Voelker,-1,83,72,900,Orthodox,182.88,190.5,34,,,Red,f
2337,Liz Carmouche,-1,4,7,289,Orthodox,167.64,167.64,29,,,Jessica Andrade,0,,,,Orthodox,154.94,157.48,21,,,Red,f
2336,Michael Chiesa,2,7,13,308,Southpaw,185.42,190.5,25,,,Jorge Masvidal,1,50,43,900,Orthodox,180.34,187.96,28,,,Blue,f
2335,Danny Castillo,1,34.14285714,16.42857143,736.8571429,Orthodox,175.26,180.34,33,,,Tim Means,-1,50.66666667,27.66666667,622,Orthodox,187.96,190.5,29,,,Red,f
2334,Mac Danzig,-1,37.90909091,35.90909091,644,Orthodox,172.72,177.8,33,,,Melvin Guillard,-2,19.89473684,10.15789474,383.8947368,Orthodox,175.26,172.72,30,,,Blue,f
2333,Yves Edwards,-1,27.17647059,20.41176471,607.5294118,Southpaw,175.26,185.42,36,,,Daron Cruickshank,-1,40,41,759,Switch,172.72,182.88,28,,,Blue,f
2332,Ed Herman,-1,23.46153846,16.84615385,499.6153846,Orthodox,185.42,195.58,32,,,Trevor Smith,0,,,,Orthodox,190.5,190.5,32,,,Red,f
2331,Julie Kedzie,0,,,,Orthodox,165.1,162.56,32,,,Germaine de Randamie,0,,,,Orthodox,175.26,180.34,29,,,Blue,f
2330,Aaron Riley,-1,36,39.875,602.75,Southpaw,172.72,175.26,32,,,Justin Salas,-1,27.5,32,483,Southpaw,172.72,177.8,31,,,Blue,f
2329,John Albert,-3,15.75,14.5,212.75,,172.72,172.72,26,,,Yaotzin Meza,-1,2,10,115,Orthodox,175.26,187.96,32,,,Blue,f
2328,Anderson Silva,16,29.6875,15.5,532.8125,Southpaw,187.96,195.58,38,,,Chris Weidman,5,28.2,17,523.6,Orthodox,187.96,198.12,29,,,Blue,t
2327,Frankie Edgar,-3,59.07142857,40.57142857,1097.785714,Orthodox,167.64,172.72,31,,,Charles Oliveira,-1,17.25,12,277.375,Orthodox,177.8,187.96,23,,,Red,f
2326,Tim Kennedy,0,,,,Orthodox,180.34,187.96,33,,,Roger Gracie,0,,,,Orthodox,193.04,200.66,31,,,Red,f
2325,Mark Munoz,-1,28.7,21.8,550.4,Orthodox,182.88,182.88,35,,,Tim Boetsch,-1,32.09090909,24.90909091,650.9090909,Orthodox,182.88,187.96,32,,,Red,f
2324,Cub Swanson,4,34.4,29.2,498.4,Orthodox,172.72,177.8,29,,,Dennis Siver,2,39.93333333,25.06666667,580.0666667,Orthodox,167.64,177.8,34,,,Red,f
2323,Chris Leben,-2,26.55,24.15,536.75,Southpaw,180.34,187.96,32,,,Andrew Craig,-1,26.33333333,38,797.3333333,Orthodox,185.42,193.04,27,,,Blue,f
2322,Norman Parke,1,42,56,900,,180.34,177.8,26,,,Kazuki Tokudome,1,33,33,900,Southpaw,180.34,185.42,26,,,Red,f
2321,Gabriel Gonzaga,-1,13.53333333,15.86666667,341.8666667,Orthodox,187.96,193.04,34,,,Dave Herman,-3,30.5,25.75,413.25,Orthodox,193.04,193.04,28,,,Red,f
2320,Edson Barboza,1,38,33.66666667,584.8333333,Orthodox,180.34,190.5,27,,,Rafaello Oliveira,1,27.5,36.16666667,762,Orthodox,172.72,180.34,31,,,Red,f
2319,Seth Baczynski,-1,25.66666667,19.5,610.6666667,Orthodox,190.5,187.96,31,,,Brian Melancon,0,,,,Orthodox,172.72,182.88,31,,,Blue,f
2318,Mike Pierce,3,34.63636364,29.81818182,786.2727273,Orthodox,172.72,177.8,32,,,David Mitchell,1,32,35,900,Orthodox,182.88,193.04,33,,,Red,f
2317,Rashad Evans,-2,28.25,30.5625,831.875,Orthodox,182.88,190.5,33,,,Dan Henderson,-1,38.11111111,43.11111111,954.6666667,Orthodox,180.34,187.96,42,,,Red,f
2316,Roy Nelson,3,18.11111111,36.77777778,445.1111111,Orthodox,182.88,182.88,36,,,Stipe Miocic,-1,39,37,491.75,Orthodox,193.04,203.2,30,,,Blue,f
2315,Ryan Jimmo,-1,18,24.5,453.5,Orthodox,185.42,185.42,31,,,Igor Pokrajac,-2,23.66666667,35.33333333,584.8888889,Orthodox,182.88,193.04,34,,,Red,f
2314,Alexis Davis,0,,,,Orthodox,167.64,172.72,28,,,Rosi Sexton,0,,,,Orthodox,160.02,160.02,35,,,Red,f
2313,Pat Barry,1,18.5,22.3,396.1,Orthodox,180.34,187.96,33,,,Shawn Jordan,1,40.33333333,30.66666667,653.6666667,Southpaw,182.88,190.5,28,,,Blue,f
2312,Jake Shields,-1,45.6,36.6,850.6,Orthodox,182.88,182.88,34,,,Tyron Woodley,1,15,0,36,Orthodox,175.26,187.96,31,,,Red,f
2311,Sam Stout,1,55.86666667,53.46666667,802.5333333,Orthodox,175.26,177.8,29,,,James Krause,0,,,,Orthodox,187.96,185.42,27,,,Blue,f
2310,Sean Pierson,2,52.4,45,752.4,Southpaw,182.88,193.04,37,,,Kenny Robertson,1,16.66666667,22.66666667,468.6666667,Orthodox,177.8,187.96,29,,,Red,f
2309,Roland Delorme,-1,26,36.66666667,393.3333333,Orthodox,175.26,180.34,29,,,Edwin Figueroa,-1,33.25,39.5,677.5,Orthodox,170.18,175.26,28,,,Red,f
2308,Mitch Clarke,-2,11.5,42,738,Orthodox,177.8,185.42,27,,,John Maguire,-2,20.75,32.25,820,Southpaw,175.26,175.26,30,,,Red,f
2307,Yves Jabouin,-1,32.4,27.6,638.2,Orthodox,170.18,172.72,34,,,Dustin Pague,-2,18,30.75,517.5,Orthodox,175.26,187.96,25,,,Red,f
2306,Minotauro Nogueira,1,22.375,27,502.5,Orthodox,190.5,195.58,37,,,Fabricio Werdum,2,35.33333333,16.33333333,480.5,Orthodox,193.04,195.58,35,,,Blue,f
2305,William Patolino,0,,,,Orthodox,180.34,190.5,21,,,Leonardo Santos,0,,,,Orthodox,182.88,190.5,33,,,Blue,t
