Fight_ID,R_fighter,R_streak,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_landed,R_total_time_fought(seconds),R_Stance,R_Height_cms,R_Reach_cms,R_age,R_Record,R_Takedown_Diff
2308,Mitch Clarke,-2,11.5,42,738,Orthodox,177.8,185.42,27,,
2307,Yves Jabouin,-1,32.4,27.6,638.2,Orthodox,170.18,172.72,34,,
2306,Minotauro Nogueira,1,22.375,27,502.5,Orthodox,190.5,195.58,37,,
2305,William Patolino,0,,,,Orthodox,180.34,190.5,21,,
2304,Thiago Silva,-4,27.9,20.5,477.7,Orthodox,187.96,187.96,30,,
2303,Erick Silva,-1,10.25,22.25,310.5,Orthodox,182.88,187.96,28,,
2302,Daniel Sarafian,-1,38,62,900,Orthodox,175.26,185.42,30,,
2301,Rony Jason,2,41,35.5,728,Orthodox,170.18,177.8,29,,
2300,Raphael Assuncao,3,39.5,16.75,569.25,Orthodox,165.1,167.64,30,,
2299,Godofredo Pepey,1,34,26.5,900,Orthodox,170.18,185.42,25,,
2298,Ildemar Alcantara,1,24,28,459,Orthodox,187.96,198.12,30,,
2297,Rodrigo Damm,-1,30.5,28,516,Orthodox,170.18,180.34,33,,
2296,Caio Magalhaes,-1,22,35,900,Orthodox,185.42,185.42,25,,
2295,Antonio Braga Neto,0,,,,Orthodox,190.5,195.58,25,,
2294,Cain Velasquez,2,43.9,11.1,413.6,Orthodox,185.42,195.58,30,,
2293,Junior Dos Santos,-1,46.5,23.5,506.3,Orthodox,193.04,195.58,29,,
2292,Glover Teixeira,3,60,22.66666667,537.6666667,Orthodox,187.96,193.04,33,,
2291,Gray Maynard,1,30.66666667,33.5,898.5,Orthodox,175.26,177.8,34,,
2290,Donald Cerrone,-1,44.125,50.25,472.75,Orthodox,185.42,185.42,30,,
2289,Mike Pyle,3,19,19.9,465.4,Orthodox,182.88,187.96,37,,
2288,Dennis Bermudez,3,50.5,33.5,593.5,Orthodox,167.64,167.64,26,,
2287,Colton Smith,1,15,9,900,Orthodox,182.88,180.34,25,,
2286,Khabib Nurmagomedov,3,27.33333333,14.33333333,581,Orthodox,177.8,177.8,24,,
2285,Stephen Thompson,-1,44.5,22,576.5,Orthodox,182.88,190.5,30,,
2284,Brian Bowles,-1,20.33333333,22.33333333,499,Orthodox,170.18,177.8,32,,
2283,Jeremy Stephens,-3,30.86666667,28.4,702.7333333,Orthodox,172.72,180.34,27,,
2282,Vitor Belfort,1,10.64705882,15,347.0588235,Southpaw,182.88,187.96,36,,
2281,Jacare Souza,0,,,,Orthodox,185.42,182.88,33,,
2280,Rafael Dos Anjos,3,28,25.09090909,679.9090909,Southpaw,172.72,177.8,28,,
2279,Rafael Natal,1,42.83333333,26,820.8333333,Orthodox,182.88,193.04,30,,
2278,Hacran Dias,1,19,19,900,Orthodox,172.72,175.26,28,,
2277,Francisco Trinaldo,1,26,14,523.6666667,Southpaw,175.26,177.8,34,,
2276,Gleison Tibau,-1,21.94444444,25.94444444,715.1111111,Southpaw,177.8,180.34,29,,
2275,Paulo Thiago,-2,13.88888889,18.44444444,673.8888889,Orthodox,180.34,185.42,32,,
2274,Iuri Alcantara,-2,30.25,18.75,707.75,Southpaw,175.26,180.34,32,,
2273,Fabio Maldonado,-3,68.75,66.25,762,Orthodox,185.42,190.5,33,,
2272,John Lineker,1,86.5,63.5,747,Orthodox,160.02,170.18,22,,
2271,Jussier Formiga,-1,9,33,575,Orthodox,165.1,170.18,28,,
2270,Lucas Martins,-1,12,26,158,Southpaw,182.88,182.88,24,,
2269,Jon Jones,8,44.33333333,16.33333333,678.25,Orthodox,193.04,213.36,25,,
2268,Michael Bisping,-1,47.44444444,27.16666667,645.5,Orthodox,185.42,190.5,34,,
2267,Roy Nelson,2,20.125,40.875,485.375,Orthodox,182.88,182.88,36,,
2266,Phil Davis,1,35,11,703.375,Orthodox,187.96,200.66,28,,
2265,Jim Miller,1,28.85714286,23.21428571,656.0714286,Southpaw,172.72,180.34,29,,
2264,Rustam Khabilov,1,13,0,135,Orthodox,172.72,185.42,26,,
2263,Gian Villante,0,,,,Orthodox,190.5,193.04,27,,
2262,Sara McMann,0,,,,Orthodox,167.64,167.64,32,,
2261,Bryan Caraway,-1,23.66666667,37.33333333,705.6666667,Orthodox,172.72,172.72,28,,
2260,Leonard Garcia,-4,39.875,74.625,782.625,Orthodox,177.8,175.26,33,,
2259,Steven Siler,-1,45,41,716.75,Orthodox,180.34,177.8,26,,
2258,Benson Henderson,6,72.66666667,33.33333333,1200,Southpaw,175.26,177.8,29,,
2257,Frank Mir,-1,12.6,19.7,308.5,Southpaw,190.5,200.66,33,,
2256,Nate Diaz,-1,43.94117647,33.17647059,666.6470588,Southpaw,182.88,193.04,28,,
2255,Matt Brown,4,30.42857143,20.28571429,536.5,Orthodox,182.88,190.5,32,,
2254,Chad Mendes,2,24.4,9.4,449,Orthodox,167.64,167.64,27,,
2253,Francis Carmont,4,29.25,14,650.25,Orthodox,190.5,198.12,31,,
2252,Ramsey Nijem,3,31.25,13.25,545.75,Orthodox,180.34,190.5,25,,
2251,Joseph Benavidez,1,46.6,38.8,902.2,Southpaw,162.56,165.1,28,,
2250,Tim Means,2,54.5,16.5,483,Orthodox,187.96,190.5,29,,
2249,TJ Dillashaw,3,30,9.25,373.25,Orthodox,167.64,170.18,27,,
2248,Anthony Njokuani,-1,67.4,36.8,900,Orthodox,185.42,190.5,33,,
2247,Clifford Starks,-1,21,23,651.5,Orthodox,182.88,195.58,31,,
2246,Urijah Faber,1,42.4,40.4,912.2,Orthodox,167.64,170.18,33,,
2245,Uriah Hall,0,,,,Orthodox,182.88,200.66,28,,
2244,Miesha Tate,0,,,,Orthodox,167.64,165.1,26,,
2243,Travis Browne,-1,19.16666667,18.5,446.5,Orthodox,198.12,200.66,30,,
2242,Bubba McDaniel,0,,,,Southpaw,190.5,190.5,29,,
2241,Josh Samman,0,,,,Orthodox,190.5,200.66,25,,
2240,Luke Barnatt,0,,,,Orthodox,198.12,195.58,24,,
2239,Dylan Andrews,0,,,,Switch,185.42,185.42,33,,
2238,Bristol Marunde,0,,,,Orthodox,185.42,180.34,30,,
2237,Cole Miller,-2,33,38.75,544,Orthodox,185.42,187.96,28,,
2236,Sam Sicilia,-1,36,42.5,514.5,Orthodox,172.72,170.18,27,,
2235,Justin Lawrence,-1,43,32.5,604,Orthodox,172.72,170.18,22,,
2234,Gegard Mousasi,0,,,,Orthodox,187.96,193.04,27,,
2233,Ryan Couture,0,,,,Orthodox,177.8,190.5,30,,
2232,Matt Mitrione,-2,31.57142857,22,514.1428571,Switch,190.5,200.66,34,,
2231,Brad Pickett,-1,31.75,44,478.5,Orthodox,167.64,172.72,34,,
2230,Diego Brandao,1,25,33.33333333,697,Orthodox,170.18,172.72,25,,
2229,Akira Corassani,1,45,52,900,Orthodox,172.72,172.72,30,,
2228,Reza Madadi,-1,39,54,644,Orthodox,180.34,182.88,34,,
2227,Tor Troeng,0,,,,Orthodox,187.96,195.58,30,,
2226,Chris Spang,0,,,,Orthodox,187.96,,25,,
2225,Marcus Brimage,3,74.33333333,59.33333333,900,Southpaw,162.56,180.34,28,,
2224,Benny Alloway,1,16,4,297,Orthodox,180.34,190.5,32,,
2223,Michael Kuiper,1,43,48.5,668,Orthodox,182.88,185.42,23,,
2222,Papy Abedi,-2,12.5,23,242.5,Southpaw,180.34,187.96,34,,
2221,Georges St-Pierre,10,55.15789474,18.05263158,878.5263158,Orthodox,180.34,193.04,31,,
2220,Carlos Condit,-1,50.71428571,38.42857143,876.8571429,Orthodox,187.96,190.5,28,,
2219,Jake Ellenberger,1,25.55555556,16.44444444,586.4444444,Orthodox,175.26,180.34,27,,
2218,Nick Ring,1,49,53,878.25,Southpaw,182.88,187.96,34,,
2217,Mike Ricci,-1,9,15,900,Southpaw,182.88,195.58,26,,
2216,Patrick Cote,1,22.38461538,26.46153846,608.6153846,Orthodox,180.34,180.34,33,,
2215,Antonio Carvalho,2,31.66666667,36.66666667,623.6666667,Orthodox,175.26,172.72,33,,
2214,Dan Miller,1,23.81818182,34.36363636,695.9090909,Orthodox,185.42,187.96,31,,
2213,John Makdessi,1,49.4,40,713,Orthodox,172.72,172.72,27,,
2212,Rick Story,-1,40.09090909,21,735.8181818,Southpaw,175.26,180.34,28,,
2211,TJ Dillashaw,2,30,8.666666667,389,Orthodox,167.64,170.18,27,,
2210,George Roop,-2,37.28571429,23,634.7142857,Orthodox,185.42,182.88,31,,
2209,Wanderlei Silva,-1,25.63636364,31.63636364,615.4545455,Orthodox,180.34,187.96,36,,
2208,Stefan Struve,4,19.91666667,22.66666667,344.25,Orthodox,210.82,213.36,25,,
2207,Takanori Gomi,2,24.16666667,33,501.8333333,Southpaw,170.18,177.8,34,,
2206,Yushin Okami,2,28.125,25.6875,759.5625,Southpaw,187.96,190.5,31,,
2205,Mizuto Hirota,0,,,,Orthodox,170.18,170.18,31,,
2204,Dong Hyun Kim,1,27,18.5,715,Southpaw,187.96,193.04,31,,
2203,Riki Fukuda,1,70.25,43.5,900,Southpaw,182.88,185.42,32,,
2202,Takeya Mizugaki,1,43.6,35.2,834,Orthodox,170.18,172.72,29,,
2201,Cristiano Marcello,1,55.5,55,686.5,Orthodox,175.26,182.88,35,,
2200,Alex Caceres,2,40.83333333,17.5,629.5,Southpaw,177.8,185.42,24,,
2199,Marcelo Guimaraes,1,63,49,900,Orthodox,182.88,185.42,29,,
2198,Ronda Rousey,0,,,,Orthodox,170.18,172.72,26,,
2197,Lyoto Machida,1,33.76923077,16.23076923,687.2307692,Southpaw,185.42,187.96,34,,
2196,Urijah Faber,-1,48.75,49.75,1071.75,Orthodox,167.64,170.18,33,,
2195,Court McGee,-2,62,46.6,780.4,Orthodox,180.34,190.5,28,,
2194,Josh Koscheck,-1,19.52380952,22.23809524,619.047619,Orthodox,177.8,185.42,35,,
2193,Brendan Schaub,-2,22.85714286,13.14285714,331.7142857,Orthodox,193.04,198.12,29,,
2192,Michael Chiesa,1,9,8,167,Southpaw,185.42,190.5,25,,
2191,Dennis Bermudez,2,27.33333333,17.33333333,491.3333333,Orthodox,167.64,167.64,26,,
2190,Sam Stout,-1,56.57142857,53.92857143,795.5714286,Orthodox,175.26,177.8,28,,
2189,Kenny Robertson,-2,20.5,33.5,614.5,Orthodox,177.8,187.96,29,,
2188,Jon Manley,0,,,,Orthodox,185.42,190.5,26,,
2187,Nah-Shon Burrell,0,,,,Orthodox,180.34,185.42,23,,
2186,Renan Barao,4,68,43,887.25,Orthodox,167.64,177.8,26,,
2185,Cub Swanson,3,28.5,22,398,Orthodox,172.72,177.8,29,,
2184,Jimi Manuwa,1,53,28,600,Orthodox,185.42,200.66,32,,
2183,Gunnar Nelson,1,9,1,214,Switch,180.34,182.88,24,,
2182,James Te Huna,3,35.4,20.4,429.6,Orthodox,187.96,190.5,31,,
2181,Che Mills,1,8.333333333,16.66666667,209.3333333,Orthodox,185.42,193.04,30,,
2180,Terry Etim,-1,21.6,22.1,544.9,Orthodox,185.42,185.42,27,,
2179,Paul Sass,-1,2.75,4,201.75,Orthodox,182.88,185.42,24,,
2178,Andy Ogle,-1,52,45,900,Orthodox,172.72,175.26,24,,
2177,Tom Watson,-1,65,83,900,Orthodox,185.42,185.42,30,,
2176,Vaughan Lee,-1,17,25.33333333,440.6666667,Orthodox,167.64,167.64,30,,
2175,Phil Harris,-1,10,7,518,Orthodox,162.56,162.56,29,,
2174,Jose Aldo,3,52,41.33333333,1099.666667,Orthodox,170.18,177.8,26,,
2173,Rashad Evans,-1,28.66666667,29.93333333,827.3333333,Orthodox,182.88,190.5,33,,
2172,Alistair Overeem,1,19,6,146,Orthodox,193.04,203.2,32,,
2171,Jon Fitch,1,36.70588235,21.11764706,790.4705882,Orthodox,182.88,193.04,34,,
2170,Joseph Benavidez,-1,44,38.5,902.75,Southpaw,162.56,165.1,28,,
2169,Gleison Tibau,1,21.05882353,22.11764706,704.2352941,Southpaw,177.8,180.34,29,,
2168,Tyron Woodley,0,,,,Orthodox,175.26,187.96,30,,
2167,Jacob Volkmann,1,14.22222222,16.33333333,657.2222222,Southpaw,175.26,180.34,32,,
2166,Yves Edwards,1,25.25,16.9375,589.25,Southpaw,175.26,185.42,36,,
2165,Chico Camus,1,32,22,900,Orthodox,167.64,167.64,28,,
2164,Edwin Figueroa,2,36.33333333,35.66666667,716.6666667,Orthodox,170.18,175.26,28,,
2163,Demetrious Johnson,2,59.33333333,41.33333333,1100,Orthodox,160.02,167.64,26,,
2162,Rampage Jackson,-2,32.90909091,39.72727273,847,Orthodox,185.42,185.42,34,,
2161,Anthony Pettis,2,14.66666667,12,627,Orthodox,177.8,182.88,25,,
2160,Erik Koch,2,22,16,526,Southpaw,177.8,180.34,24,,
2159,TJ Grant,3,47.77777778,42.66666667,814.3333333,Orthodox,177.8,182.88,28,,
2158,Clay Guida,-2,28.1875,30.0625,776.5625,Orthodox,170.18,177.8,31,,
2157,Mike Stumpf,-1,0,4,232,,177.8,180.34,26,,
2156,Ryan Bader,-1,23.9,14.5,561.3,Orthodox,187.96,187.96,29,,
2155,Mike Russow,-1,14.6,30.2,660.6,Orthodox,185.42,185.42,36,,
2154,Rafael Natal,-1,38.6,28.8,838.4,Orthodox,182.88,193.04,30,,
2153,Simeon Thoresen,-1,27,21.5,353,Orthodox,185.42,200.66,28,,
2152,Vitor Belfort,-1,10.1875,15.0625,344.5625,Southpaw,182.88,187.96,35,,
2151,Daniel Sarafian,0,,,,Orthodox,175.26,185.42,30,,
2150,Gabriel Gonzaga,1,14.23076923,16.69230769,361.2307692,Orthodox,187.96,193.04,33,,
2149,Thiago Tavares,2,21.58333333,25.41666667,689.3333333,Orthodox,170.18,172.72,28,,
2148,Godofredo Pepey,-1,32,36,900,Orthodox,170.18,185.42,25,,
2147,Ronny Markes,2,51,31.5,900,Orthodox,185.42,190.5,24,,
2146,Diego Nunes,1,49.6,46.8,900,Orthodox,167.64,170.18,30,,
2145,Edson Barboza,-1,40.4,38,670.2,Orthodox,180.34,190.5,26,,
2144,Iuri Alcantara,-1,33.66666667,24,900,Southpaw,175.26,180.34,32,,
2143,Wagner Prado,-2,2,16.5,328.5,Southpaw,182.88,187.96,26,,
2142,Francisco Trinaldo,-1,33,19.5,580.5,Southpaw,175.26,177.8,34,,
2141,Junior Dos Santos,9,45.33333333,13.77777778,395.8888889,Orthodox,193.04,195.58,28,,
2140,Jim Miller,-1,24.07692308,22.30769231,637.3076923,Southpaw,172.72,180.34,29,,
2139,Tim Boetsch,4,32.8,24.6,642.9,Orthodox,182.88,187.96,31,,
2138,Yushin Okami,1,28.66666667,27,750.2,Southpaw,187.96,190.5,31,,
2137,Chris Leben,-1,25.84210526,23.26315789,517.6315789,Southpaw,180.34,187.96,32,,
2136,Brad Pickett,2,20,28.66666667,338,Orthodox,167.64,172.72,34,,
2135,Erik Perez,2,13.5,4,137.5,Orthodox,172.72,172.72,23,,
2134,Melvin Guillard,-1,17.83333333,8.944444444,355.2222222,Orthodox,175.26,172.72,29,,
2133,Michael Johnson,3,35.5,28.16666667,588,Southpaw,177.8,185.42,26,,
2132,Philip De Fries,1,18.66666667,18.33333333,499.6666667,Orthodox,195.58,208.28,26,,
2131,Leonard Garcia,-3,32.85714286,68.14285714,765.8571429,Orthodox,177.8,175.26,33,,
2130,Chris Cariaso,3,54,34.2,900,Southpaw,160.02,160.02,31,,
2129,Roy Nelson,1,19.71428571,44.85714286,529.2857143,Orthodox,182.88,182.88,36,,
2128,Colton Smith,0,,,,Orthodox,182.88,180.34,25,,
2127,Pat Barry,-1,19.33333333,23.22222222,403.8888889,Orthodox,180.34,187.96,33,,
2126,Dustin Poirier,-1,47.6,34.4,672.4,Southpaw,175.26,182.88,23,,
2125,Mike Pyle,2,20.11111111,20.66666667,504.3333333,Orthodox,182.88,187.96,37,,
2124,Johnny Bedford,1,82,6,718,Orthodox,177.8,180.34,29,,
2123,Vinc Pichel,0,,,,Orthodox,177.8,182.88,30,,
2122,TJ Waldburger,-1,13,12.2,436.4,Orthodox,180.34,190.5,24,,
2121,Reuben Duran,1,54.5,32.5,808.5,Orthodox,170.18,175.26,29,,
2120,Mike Rio,0,,,,Orthodox,177.8,180.34,31,,
2119,Jared Papazian,-2,37.5,45.5,550.5,Southpaw,172.72,170.18,24,,
2118,George Sotiropoulos,-2,21.88888889,18.88888889,528.5555556,Orthodox,177.8,180.34,35,,
2117,Robert Whittaker,0,,,,Orthodox,182.88,185.42,21,,
2116,Colin Fletcher,0,,,,Orthodox,187.96,198.12,29,,
2115,Hector Lombard,-1,26,54,900,Southpaw,175.26,180.34,34,,
2114,Chad Mendes,1,28,11.25,532.5,Orthodox,167.64,167.64,27,,
2113,Igor Pokrajac,-1,20.625,31.625,545.5,Orthodox,182.88,193.04,33,,
2112,Mike Pierce,2,36.5,29.4,774.9,Orthodox,172.72,177.8,32,,
2111,Benny Alloway,0,,,,Orthodox,180.34,190.5,31,,
2110,Brendan Loughnane,0,,,,Switch,177.8,177.8,23,,
2109,Nick Penner,-1,5,25,299,Southpaw,193.04,195.58,32,,
2108,Benson Henderson,5,62.4,34,1140,Southpaw,175.26,177.8,29,,
2107,Mauricio Rua,1,44.33333333,41.22222222,807,Orthodox,185.42,193.04,31,,
2106,BJ Penn,-2,39.71428571,37.57142857,825.2857143,Orthodox,175.26,177.8,33,,
2105,Mike Swick,1,19.92307692,18.61538462,474.1538462,Orthodox,185.42,195.58,33,,
2104,Yves Edwards,-1,26.4,17.73333333,620.8666667,Southpaw,175.26,185.42,36,,
2103,Raphael Assuncao,2,33.66666667,12.33333333,459,Orthodox,165.1,167.64,30,,
2102,Ramsey Nijem,2,25.33333333,10.66666667,427.6666667,Orthodox,180.34,190.5,24,,
2101,Daron Cruickshank,1,17,16,900,Switch,172.72,182.88,27,,
2100,Marcus LeVesseur,1,30,21.5,542.5,Southpaw,175.26,177.8,30,,
2099,Dennis Siver,1,33.64285714,25.14285714,557.2142857,Orthodox,167.64,177.8,33,,
2098,Scott Jorgensen,-2,44.5,56,647.75,Orthodox,165.1,167.64,30,,
2097,Georges St-Pierre,9,54.27777778,17.05555556,844,Orthodox,180.34,193.04,31,,
2096,Johny Hendricks,4,31,24.66666667,552.8888889,Southpaw,175.26,175.26,29,,
2095,Francis Carmont,3,27.66666667,12,567,Orthodox,190.5,198.12,31,,
2094,Mark Bocek,2,23.45454545,21.18181818,644.0909091,Orthodox,172.72,190.5,31,,
2093,Mark Hominick,-3,42.5,42,634.5,Orthodox,172.72,172.72,30,,
2092,Patrick Cote,-4,23.08333333,26.66666667,652.1666667,Orthodox,180.34,180.34,32,,
2091,Cyrille Diabate,1,47.8,15.6,576.6,Southpaw,198.12,205.74,39,,
2090,Sam Stout,1,56.07692308,51.61538462,787.5384615,Orthodox,175.26,177.8,28,,
2089,Antonio Carvalho,1,23.5,30,485.5,Orthodox,175.26,172.72,33,,
2088,Matthew Riddle,-1,43.5,39.3,821.4,Southpaw,185.42,187.96,26,,
2087,Ivan Menjivar,-1,28.4,25.4,603,Orthodox,167.64,162.56,30,,
2086,Steven Siler,3,55,40,655.6666667,Orthodox,180.34,177.8,25,,
2085,Rich Franklin,1,44.42105263,21.42105263,631.9473684,Southpaw,185.42,190.5,38,,
2084,Thiago Silva,-3,24.11111111,20.77777778,452.4444444,Orthodox,187.96,187.96,29,,
2083,Dong Hyun Kim,-1,27.55555556,20.33333333,694.4444444,Southpaw,187.96,193.04,30,,
2082,Takanori Gomi,1,18.2,26.8,422.2,Southpaw,170.18,177.8,34,,
2081,Tiequan Zhang,-2,4,14.66666667,426.6666667,Orthodox,172.72,177.8,34,,
2080,Takeya Mizugaki,-1,38.75,40.5,817.5,Orthodox,170.18,172.72,28,,
2079,Alex Caceres,1,36.2,16.6,575.4,Southpaw,177.8,185.42,24,,
2078,Yasuhiro Urushitani,-1,8,18,311,Southpaw,165.1,,36,,
2077,Riki Fukuda,-1,65.33333333,43.33333333,900,Southpaw,182.88,185.42,31,,
2076,Anderson Silva,15,30.4,15.73333333,549.6666667,Southpaw,187.96,195.58,37,,
2075,Minotauro Nogueira,-1,22.71428571,29,492.7142857,Orthodox,190.5,195.58,36,,
2074,Glover Teixeira,1,15,5,113,Orthodox,187.96,193.04,32,,
2073,Jon Fitch,-2,33.875,21.25,783.625,Orthodox,182.88,193.04,34,,
2072,Phil Davis,-2,35.85714286,12.28571429,722.5714286,Orthodox,187.96,200.66,28,,
2071,Demian Maia,1,19.71428571,19.57142857,616.3571429,Southpaw,185.42,182.88,34,,
2070,Rony Jason,1,36,32,900,Orthodox,170.18,177.8,28,,
2069,Gleison Tibau,-1,20.125,20.6875,692,Southpaw,177.8,180.34,29,,
2068,Diego Brandao,-1,21,30.5,595.5,Orthodox,170.18,172.72,25,,
2067,Sergio Moraes,-1,38,42,900,Orthodox,182.88,182.88,30,,
2066,Luiz Cane,-1,25.375,21.5,291.25,Southpaw,187.96,195.58,31,,
2065,Cristiano Marcello,-1,39,33,473,Orthodox,175.26,182.88,34,,
2064,Travis Browne,3,21.4,19.2,494.4,Orthodox,198.12,200.66,30,,
2063,Jake Ellenberger,-1,25.625,14.5,547.25,Orthodox,175.26,180.34,27,,
2062,John Dodson,2,43.5,40.5,507,Orthodox,160.02,167.64,28,,
2061,Josh Neer,-1,31.53846154,28.61538462,619.4615385,Orthodox,180.34,182.88,29,,
2060,Michael Johnson,2,39.2,30.4,632.4,Southpaw,177.8,185.42,26,,
2059,Aaron Simpson,1,42.6,31,727.4,Orthodox,182.88,185.42,38,,
2058,Marcus LeVesseur,-1,7,1,185,Southpaw,175.26,177.8,30,,
2057,Jacob Volkmann,-1,15,18.375,719.625,Southpaw,175.26,180.34,32,,
2056,Bart Palaszewski,-1,21.5,36.5,532.5,Orthodox,175.26,177.8,29,,
2055,Darren Uyenoyama,1,15,15,900,Orthodox,167.64,162.56,32,,
2054,Stefan Struve,3,16.54545455,20.36363636,327.3636364,Orthodox,210.82,213.36,24,,
2053,Dan Hardy,1,26.55555556,40.44444444,724.7777778,Orthodox,182.88,187.96,30,,
2052,Brad Pickett,1,23,30,397,Orthodox,167.64,172.72,34,,
2051,Paul Sass,3,1.666666667,4.333333333,193,Orthodox,182.88,185.42,24,,
2050,John Hathaway,2,48.85714286,25.28571429,810.8571429,Orthodox,185.42,190.5,25,,
2049,Che Mills,-1,8.5,24,240,Orthodox,185.42,193.04,30,,
2048,Kyle Kingsbury,-2,36.28571429,37.57142857,662,Orthodox,193.04,193.04,30,,
2047,Andy Ogle,0,,,,Orthodox,172.72,175.26,23,,
2046,Tom Watson,0,,,,Orthodox,185.42,185.42,30,,
2045,DaMarques Johnson,-2,14.77777778,25.44444444,399.6666667,Orthodox,185.42,190.5,30,,
2044,Jason Young,1,44.33333333,46,900,Orthodox,175.26,185.42,26,,
2043,Jon Jones,7,42.45454545,16.36363636,653.1818182,Orthodox,193.04,213.36,25,,
2042,Joseph Benavidez,3,44,25.66666667,703.6666667,Southpaw,162.56,165.1,28,,
2041,Michael Bisping,-1,48.5,25.875,645.75,Orthodox,185.42,190.5,33,,
2040,Matt Hamill,-2,31.30769231,35.92307692,576.2307692,Orthodox,185.42,193.04,35,,
2039,Cub Swanson,2,35,27.33333333,477.3333333,Orthodox,172.72,177.8,28,,
2038,Igor Pokrajac,3,22.42857143,34,570,Orthodox,182.88,193.04,33,,
2037,TJ Grant,2,33.25,28,803.625,Orthodox,177.8,182.88,28,,
2036,Sean Pierson,1,47,33.5,715.5,Southpaw,182.88,193.04,36,,
2035,Jimy Hettes,2,41.5,14.5,696,Southpaw,175.26,180.34,25,,
2034,Seth Baczynski,3,26.25,21,628.5,Orthodox,190.5,187.96,30,,
2033,Mitch Gagnon,-1,27,11,699,Southpaw,165.1,165.1,27,,
2032,Kyle Noke,-2,25.4,13.4,427,Southpaw,185.42,193.04,32,,
2031,Benson Henderson,4,62,26,1050,Southpaw,175.26,177.8,28,,
2030,Donald Cerrone,1,57.5,62.33333333,591.8333333,Orthodox,185.42,185.42,29,,
2029,Jake Shields,1,48.75,40.5,838.25,Orthodox,182.88,182.88,33,,
2028,Yushin Okami,-2,28.85714286,27.85714286,769.1428571,Southpaw,187.96,190.5,31,,
2027,Justin Lawrence,1,54,36,619,Orthodox,172.72,170.18,22,,
2026,Dennis Bermudez,1,35,23,595.5,Orthodox,167.64,167.64,25,,
2025,Jared Hamman,-1,43.2,31.8,510,Orthodox,190.5,190.5,30,,
2024,Ken Stone,2,29.33333333,19,433.6666667,,172.72,180.34,29,,
2023,Dustin Pague,-1,16.66666667,30.33333333,390,Orthodox,175.26,187.96,25,,
2022,Nik Lentz,-3,39.44444444,38.88888889,794.6666667,Orthodox,172.72,172.72,27,,
2021,Mauricio Rua,-1,41.375,38,764.25,Orthodox,185.42,193.04,30,,
2020,Lyoto Machida,-1,34.83333333,17,711.8333333,Southpaw,185.42,187.96,34,,
2019,Joe Lauzon,-1,11,17.16666667,313.8333333,Orthodox,177.8,180.34,28,,
2018,Mike Swick,-2,20,18.75,482,Orthodox,185.42,195.58,33,,
2017,Cole Miller,-1,23,30.54545455,511.6363636,Orthodox,185.42,187.96,28,,
2016,Phil Davis,-1,41.16666667,14,828.3333333,Orthodox,187.96,200.66,27,,
2015,Josh Grispi,-2,13.5,84,847,Orthodox,180.34,187.96,23,,
2014,Philip De Fries,-1,10.5,18.5,471.5,Orthodox,195.58,208.28,26,,
2013,Manvel Gamburyan,-4,14.14285714,20.71428571,460.5714286,Orthodox,165.1,170.18,31,,
2012,John Moraga,0,,,,Orthodox,167.64,167.64,28,,
2011,Urijah Faber,1,45,38,929,Orthodox,167.64,170.18,33,,
2010,Hector Lombard,0,,,,Southpaw,175.26,180.34,34,,
2009,Cheick Kongo,-1,33.25,13.5625,548.9375,Orthodox,193.04,208.28,37,,
2008,Brian Ebersole,4,28.25,17.5,742,Southpaw,182.88,185.42,31,,
2007,Chris Clements,1,68,28,900,Orthodox,177.8,177.8,36,,
2006,Court McGee,-1,50.5,41.25,750.5,Orthodox,180.34,190.5,27,,
2005,Roland Delorme,2,31,29,460.5,Orthodox,175.26,180.34,28,,
2004,Anthony Perosh,3,19,23,435.8333333,Orthodox,190.5,190.5,39,,
2003,Bryan Caraway,1,23,18,518,Orthodox,172.72,172.72,27,,
2002,Antonio Carvalho,-1,37,53,900,Orthodox,175.26,172.72,33,,
2001,Mitch Clarke,-1,17,55,576,Orthodox,177.8,185.42,26,,
2000,Mark Munoz,4,31.88888889,21.11111111,567.4444444,Orthodox,182.88,182.88,34,,
1999,James Te Huna,2,13.75,7.25,312,Orthodox,187.96,190.5,30,,
1998,Aaron Simpson,-1,42,31.22222222,708.2222222,Orthodox,182.88,185.42,37,,
1997,Karlos Vemola,1,14.5,22.75,598.25,Orthodox,182.88,190.5,27,,
1996,TJ Dillashaw,1,43.5,9,507,Orthodox,167.64,170.18,26,,
1995,Rafael Dos Anjos,1,22.55555556,25,631,Southpaw,172.72,177.8,27,,
1994,Damacio Page,-2,20,27.5,377.5,Orthodox,167.64,167.64,29,,
1993,Chris Cariaso,2,50,37.75,900,Southpaw,160.02,160.02,31,,
1992,Rafael Natal,2,30,30.25,900,Orthodox,182.88,193.04,29,,
1991,Marcelo Guimaraes,0,,,,Orthodox,182.88,185.42,29,,
1990,Raphael Assuncao,1,31,16,526,Orthodox,165.1,167.64,29,,
1989,Anderson Silva,14,31.5,15.28571429,559.2857143,Southpaw,187.96,195.58,37,,
1988,Forrest Griffin,-1,50.78571429,31.85714286,678.2857143,Orthodox,190.5,195.58,33,,
1987,Cung Le,-1,32,43,589,Southpaw,175.26,175.26,40,,
1986,Dong Hyun Kim,1,30,22.75,775.375,Southpaw,187.96,193.04,30,,
